starttransfer,total
0.140211,0.226180
0.138615,0.224001
0.137233,0.224496
0.139206,0.224717
0.138438,0.222411
0.139045,0.246486
0.138572,0.222885
0.151152,0.235775
0.139382,0.224310
0.140557,0.224844
0.138259,0.222952
