starttransfer,total
0.132698,0.218005
0.132146,0.215842
0.132270,0.215260
0.130001,0.212565
0.131872,0.215821
0.132440,0.216815
0.143668,0.252286
0.131097,0.216537
0.130266,0.214638
0.131387,0.219032
0.131742,0.217060
0.131888,0.217540
0.131781,0.218157
0.132256,0.218216
0.147812,0.265252
0.134150,0.219911
0.131034,0.216274
0.132093,0.218657
0.130695,0.218346
0.160953,0.244497
0.132895,0.219347
0.133478,0.219368
0.144408,0.252855
0.130990,0.216285
0.130434,0.215662
0.131309,0.217004
0.130943,0.218270
0.132301,0.218849
0.132220,0.218249
0.147409,0.231914
0.145270,0.251650
0.132017,0.215720
0.131053,0.215389
0.140457,0.223283
0.157580,0.241519
0.132716,0.218157
0.133076,0.218534
0.132510,0.217458
0.132119,0.241030
0.132312,0.218095
0.131864,0.217202
0.131734,0.217969
0.130605,0.215957
0.130714,0.216230
0.132481,0.219253
0.132253,0.217985
0.133140,0.241411
0.132298,0.218336
0.132263,0.217184
0.130884,0.217084
0.131526,0.217212
0.147519,0.232313
0.132246,0.218765
0.131752,0.217657
0.136850,0.245213
0.132283,0.218977
0.145473,0.231040
0.131041,0.217004
0.131916,0.218499
0.131527,0.218008
0.133888,0.220245
0.166798,0.253049
0.152901,0.239268
0.131640,0.214996
0.132326,0.221338
0.141183,0.233618
0.140046,0.233794
0.139109,0.232121
0.140539,0.234308
0.140203,0.233181
0.169924,0.261243
0.140590,0.234297
0.139013,0.233219
0.138821,0.231163
0.137766,0.230175
0.137817,0.230528
0.138920,0.232738
0.138477,0.231994
0.167148,0.257463
0.140499,0.231361
0.138151,0.231090
0.137106,0.230263
0.137598,0.228916
0.138412,0.231262
0.137762,0.230219
0.140479,0.234906
0.195130,0.284023
0.152671,0.243560
0.136466,0.227248
0.134957,0.225797
0.133961,0.223750
0.134846,0.225381
0.135456,0.227091
0.135770,0.225163
0.160012,0.245999
0.150285,0.239366
0.136305,0.224221
0.133175,0.221504
0.149589,0.237611
0.148775,0.237115
0.137582,0.225582
0.163331,0.251751
0.151354,0.238144
0.132234,0.218694
