starttransfer,total
0.137458,0.226378
0.138784,0.250563
0.142826,0.231912
0.137074,0.229419
0.138257,0.226257
0.135359,0.222203
0.137961,0.228504
0.145729,0.235939
0.138141,0.227808
0.136987,0.246591
0.151010,0.254510
0.154239,0.259194
0.153861,0.258551
0.150689,0.252810
0.149941,0.254253
0.152520,0.256631
0.164132,0.249548
0.135314,0.223993
0.135561,0.225223
0.136972,0.226402
0.137627,0.227509
0.138259,0.229078
0.137240,0.227919
0.139381,0.230722
0.167053,0.258391
0.145038,0.237034
0.136953,0.228540
0.136909,0.228285
0.137820,0.229826
0.137633,0.229680
0.138064,0.230553
0.138513,0.230561
0.202427,0.289936
0.136388,0.227993
0.136992,0.230937
0.136975,0.227884
0.137419,0.228985
0.138285,0.230086
0.138459,0.230065
0.138432,0.252320
0.135638,0.224447
0.136611,0.226080
0.137350,0.226828
0.138816,0.229058
0.137370,0.227926
0.138290,0.228305
0.138739,0.230254
0.139467,0.252755
0.136228,0.227790
0.136709,0.228998
0.136911,0.228754
0.137685,0.229913
0.137160,0.229199
0.138306,0.229281
0.138973,0.230298
0.139628,0.254592
0.137633,0.229292
0.136931,0.228867
0.136467,0.227965
0.137122,0.229514
0.137086,0.229509
0.137333,0.229332
0.139508,0.230936
0.138404,0.253336
0.136726,0.228806
0.136094,0.226082
0.136848,0.226571
0.137145,0.228832
0.137763,0.229601
0.138539,0.230236
0.138766,0.230195
0.138990,0.253615
0.165627,0.254930
0.136503,0.228252
0.136769,0.228438
0.137347,0.228387
0.137929,0.229844
0.137570,0.229359
0.138325,0.229319
0.138234,0.253494
0.146787,0.233358
0.135843,0.224032
0.137895,0.229708
0.150917,0.240664
0.137282,0.226772
0.137787,0.228646
0.137531,0.228717
0.138874,0.258669
0.135967,0.226803
0.136297,0.227412
0.136223,0.227489
0.136566,0.228014
0.138344,0.229875
0.137771,0.229069
0.137891,0.229577
0.138217,0.258625
0.149581,0.240560
0.136348,0.227522
0.136892,0.228865
0.137289,0.229504
0.136741,0.228493
0.152854,0.243999
0.138003,0.229007
0.162804,0.253131
0.157135,0.250474
0.135760,0.227041
0.137113,0.228535
0.138413,0.232087
0.137266,0.228688
0.152557,0.243299
0.137943,0.230111
0.161980,0.251906
0.164471,0.252525
0.137056,0.228450
0.137103,0.228557
0.138215,0.230387
0.137246,0.228275
0.137264,0.228318
0.139015,0.231718
0.169440,0.258848
0.136180,0.225954
0.136120,0.224767
0.136838,0.226743
0.138508,0.228023
0.136863,0.229086
0.137030,0.227302
0.137838,0.229169
0.162789,0.249571
0.136084,0.227064
0.136297,0.227806
0.136720,0.228510
0.137757,0.228083
0.137513,0.228687
0.138069,0.228686
0.138820,0.230819
0.162586,0.252045
0.139000,0.238110
0.136979,0.228002
0.136725,0.227046
0.138868,0.231089
0.137793,0.229238
0.138564,0.229296
0.138932,0.231674
0.159693,0.247444
0.141707,0.233506
0.149173,0.240413
0.137299,0.226916
0.136947,0.225259
0.137665,0.226288
0.138471,0.228430
0.137347,0.249042
0.137866,0.227030
0.162083,0.244966
0.136418,0.223012
0.136603,0.224831
0.136776,0.225043
0.136992,0.225079
0.137831,0.226845
0.138250,0.249637
0.137912,0.227077
0.135480,0.226756
0.136299,0.225889
0.136849,0.229488
0.136738,0.227403
0.138659,0.229411
0.137511,0.229252
0.137738,0.251419
0.138155,0.228368
0.149560,0.239380
0.136467,0.227925
0.137076,0.228993
0.137348,0.229061
0.138756,0.230583
0.145544,0.236543
0.139072,0.253638
0.138555,0.229913
0.136079,0.227367
0.137518,0.229255
0.137471,0.231455
0.136729,0.227975
0.136989,0.226243
0.137480,0.226416
0.139507,0.252489
0.137388,0.224174
0.139464,0.225006
0.144046,0.231617
0.136743,0.225310
0.137768,0.226296
0.151530,0.239447
0.138010,0.227472
0.138028,0.252876
0.138127,0.226695
0.136232,0.225269
0.164559,0.254066
0.136516,0.227722
0.137372,0.228498
0.137075,0.228341
0.137808,0.228927
0.138605,0.252875
0.150733,0.240715
0.146286,0.233035
0.146511,0.233755
0.143104,0.233169
0.137561,0.227295
