starttransfer,total
0.088471,0.178356
0.088791,0.177997
0.088349,0.180867
0.090010,0.180810
0.089558,0.182887
0.088877,0.177969
0.088992,0.179067
0.089801,0.187260
0.088216,0.178986
0.089820,0.182090
0.089247,0.181472
0.088826,0.179697
0.089226,0.182193
0.088668,0.178795
0.089308,0.179533
0.089439,0.180930
0.089459,0.179944
0.100022,0.194078
0.088644,0.179716
0.088496,0.179180
0.089673,0.180615
0.088946,0.179471
0.089422,0.180132
0.089167,0.180587
0.088867,0.180348
0.089660,0.181227
0.088268,0.184248
0.089265,0.180523
0.088678,0.179209
0.105757,0.196724
0.089108,0.183478
0.088610,0.178927
0.088822,0.179139
0.088899,0.180843
0.088475,0.179451
0.089253,0.179809
0.096129,0.210653
0.098646,0.192290
0.088686,0.181494
0.088971,0.178009
0.088823,0.187682
0.087669,0.189452
0.115715,0.201637
0.088541,0.176816
0.088720,0.177124
0.088381,0.181439
0.088170,0.176851
0.087739,0.176323
0.088409,0.176984
0.088173,0.178975
0.103926,0.194388
0.090046,0.182243
0.089395,0.181949
0.093217,0.183128
0.088759,0.178656
0.096568,0.183480
0.089140,0.180223
0.088417,0.180920
0.090242,0.181740
0.088728,0.180220
0.090476,0.182214
0.088957,0.180197
0.088398,0.181470
0.089300,0.181376
0.088517,0.185444
0.088788,0.179486
0.089364,0.179732
0.089738,0.180129
0.088821,0.181184
0.089027,0.179780
0.089415,0.180441
0.089038,0.180893
0.088956,0.180250
0.088627,0.180121
0.105772,0.193792
0.089395,0.180601
0.088963,0.179850
0.088931,0.179960
0.088678,0.184285
0.089126,0.181010
0.089167,0.179461
0.089793,0.179499
0.088385,0.181081
0.089373,0.185900
0.088840,0.180099
0.089192,0.180476
0.089092,0.184147
0.090366,0.181273
0.089469,0.182269
0.088763,0.180620
0.089533,0.179507
0.089600,0.182003
0.088673,0.178304
0.125720,0.210913
0.088889,0.182606
0.089685,0.180264
0.089908,0.180700
0.088288,0.178903
0.089067,0.183420
0.088971,0.182059
0.090294,0.181028
0.104830,0.195012
0.088821,0.185117
0.088874,0.179196
0.089201,0.181728
