starttransfer,total
0.139855,0.227799
0.162907,0.248450
0.138685,0.223987
0.140788,0.227938
0.148621,0.234751
0.139355,0.226432
0.140002,0.227976
0.139738,0.226047
0.140673,0.228689
0.170528,0.256687
0.140155,0.229053
0.139986,0.228134
0.140074,0.228978
0.139270,0.228292
0.139834,0.228074
0.139207,0.228325
0.155732,0.244394
0.168513,0.256679
0.140056,0.226205
0.141240,0.229091
0.140310,0.227950
0.139590,0.226679
0.139372,0.226220
0.140721,0.228225
0.142113,0.252898
0.141932,0.231429
0.155212,0.241334
0.149624,0.233541
0.138399,0.224710
0.141183,0.225174
0.138445,0.223655
0.138654,0.223189
0.152018,0.259637
0.167644,0.250644
0.148852,0.234388
0.140676,0.228240
0.140507,0.228023
0.151364,0.237697
0.142409,0.236217
0.142422,0.229768
0.141722,0.263656
0.139627,0.227945
0.140033,0.226723
0.140967,0.228786
0.141885,0.227676
0.139593,0.226972
0.139769,0.228074
0.139574,0.227521
0.141529,0.256364
0.140157,0.229248
0.140602,0.230024
0.140527,0.229415
0.151926,0.239456
0.140548,0.231355
0.140270,0.228722
0.140553,0.229762
0.140014,0.251995
0.139842,0.228482
0.140675,0.230420
0.139967,0.229379
0.142106,0.239764
0.139233,0.228904
0.140120,0.229769
0.156346,0.245610
0.140911,0.279317
0.140001,0.229776
0.139969,0.229334
0.140557,0.229616
0.148842,0.238354
0.138814,0.227706
0.140644,0.229867
0.140974,0.230301
0.171471,0.260332
0.169362,0.254216
0.153769,0.241616
0.140696,0.229782
0.139648,0.228765
0.151142,0.238986
0.140861,0.229853
0.139401,0.230124
0.163506,0.251898
0.139904,0.228269
0.139207,0.227767
0.142976,0.232219
0.138603,0.227500
0.139924,0.227786
0.140603,0.228009
0.139060,0.225102
0.164566,0.249567
0.139271,0.226997
0.139410,0.227660
0.141549,0.232873
0.141347,0.233453
0.140496,0.226495
0.138331,0.223364
0.139731,0.226413
0.163161,0.248745
0.140345,0.227648
0.140818,0.228273
0.139965,0.228322
0.151687,0.238263
0.140492,0.228761
0.139490,0.229747
0.141381,0.231053
0.162721,0.250651
0.154573,0.243113
0.140946,0.230736
0.140512,0.228859
0.139502,0.231144
0.139103,0.225147
0.140634,0.228181
0.153194,0.261276
0.139356,0.225602
0.169385,0.253076
0.139848,0.223949
0.140193,0.227005
0.144918,0.230507
0.138896,0.224664
0.153547,0.239625
0.140245,0.251012
0.139517,0.226922
0.141085,0.228519
0.152892,0.239761
0.140972,0.237499
0.152149,0.239501
0.140157,0.228810
0.140142,0.228935
0.139386,0.252171
0.140872,0.230188
0.139380,0.230239
0.155677,0.244783
