starttransfer,total
0.133503,0.216855
0.147958,0.231490
0.134384,0.218930
0.162092,0.244789
0.148943,0.232775
0.162531,0.246318
0.135196,0.219964
0.135274,0.219925
0.133174,0.218007
0.147627,0.232035
0.133601,0.217164
0.134156,0.219316
0.134880,0.219402
0.153365,0.239392
0.149109,0.240814
0.136037,0.220411
0.134926,0.221427
0.149297,0.248999
0.149441,0.250120
0.150250,0.250003
0.169045,0.250572
0.147094,0.248385
0.144709,0.229127
0.135365,0.219560
0.137586,0.221267
0.133370,0.218224
0.147397,0.247466
0.134722,0.241940
0.133985,0.218896
0.133865,0.217434
0.148595,0.232018
0.140093,0.224360
0.134062,0.220206
0.134259,0.218218
0.139231,0.223658
0.147652,0.258411
0.132521,0.216238
0.131506,0.213547
0.133450,0.215430
0.133200,0.214877
0.134347,0.216942
0.134683,0.217147
0.133916,0.216689
0.135335,0.242531
0.160729,0.240207
0.133408,0.217622
0.138792,0.222957
0.132428,0.217089
0.134411,0.221091
0.133741,0.219241
0.134151,0.218112
0.135344,0.242160
0.135729,0.219265
0.133933,0.217907
0.146526,0.230174
0.133419,0.221158
0.134547,0.218553
0.133659,0.218233
0.135362,0.220627
0.134680,0.240500
0.136024,0.220335
0.134429,0.218868
0.132735,0.216950
0.133198,0.218625
0.133229,0.218008
0.133794,0.218587
0.134346,0.219095
0.156023,0.241375
0.134574,0.218725
0.140498,0.224492
0.132067,0.216673
0.133229,0.217541
0.133109,0.218181
0.134428,0.218770
0.133556,0.218013
0.157791,0.241617
0.133424,0.217741
0.152752,0.235859
0.137933,0.221896
0.134070,0.219084
0.132523,0.216626
0.133840,0.218729
0.133616,0.218127
0.158853,0.241382
0.134406,0.218291
0.136012,0.220120
0.160304,0.240413
0.132511,0.216969
0.133194,0.221130
0.134532,0.218597
0.133328,0.217895
0.166930,0.248493
0.133419,0.217702
0.133905,0.218504
0.132732,0.216642
0.132558,0.216293
0.133851,0.217999
0.133568,0.218301
0.134627,0.219264
0.158801,0.240732
0.133390,0.216932
0.134472,0.218657
0.134561,0.218569
0.133858,0.220302
0.133851,0.217949
0.133249,0.217442
0.134382,0.218540
0.164878,0.246294
0.134268,0.220630
0.133812,0.217964
0.134880,0.219376
0.133136,0.217332
0.135862,0.221994
0.142882,0.225067
0.135563,0.216602
0.157647,0.235668
0.133934,0.214181
0.133699,0.214867
0.134736,0.217239
0.149142,0.228427
0.133157,0.215258
0.134874,0.216648
0.134682,0.218848
0.157406,0.237451
0.134710,0.217081
0.133158,0.215430
0.135123,0.220767
0.134709,0.221300
0.161968,0.242907
0.134870,0.220646
0.134318,0.218414
0.167405,0.248710
0.132291,0.216090
0.133498,0.218945
0.134773,0.217138
0.132079,0.212676
0.133302,0.214889
0.133498,0.216405
0.136102,0.219620
0.171365,0.248755
0.132277,0.216253
0.133584,0.216467
0.132745,0.217115
0.134872,0.218736
0.147160,0.229578
0.133519,0.217779
0.134796,0.219191
0.156468,0.238245
0.141051,0.226363
0.146090,0.228723
0.132649,0.219034
0.133632,0.218408
0.133257,0.217645
0.133976,0.215766
0.143583,0.222325
0.155715,0.234502
0.135230,0.217029
0.132454,0.214878
0.133025,0.215218
0.132538,0.214722
0.133212,0.221352
0.158312,0.242467
0.133876,0.218366
0.156185,0.236791
0.133579,0.219621
0.132485,0.217593
0.133862,0.217729
0.146726,0.230871
0.133957,0.218027
0.133709,0.218260
0.163083,0.243602
0.154668,0.236879
0.133349,0.217953
0.146312,0.230072
0.132441,0.216335
0.133979,0.218651
0.134341,0.218466
0.142802,0.227731
0.135275,0.220810
0.153847,0.236585
0.135045,0.220489
0.145054,0.228559
0.132948,0.216863
0.133185,0.218221
0.132558,0.217055
0.134857,0.219987
0.134274,0.217715
0.167541,0.250507
0.134475,0.218896
0.133404,0.218499
0.132944,0.216867
0.133213,0.219027
0.132933,0.217933
0.134484,0.219008
0.134761,0.220652
0.153823,0.237568
0.133619,0.217322
0.134106,0.218871
0.133383,0.217864
0.133938,0.217565
0.134266,0.217406
0.134030,0.218265
0.161662,0.244588
0.153093,0.234724
0.133684,0.216391
0.133936,0.217022
0.133670,0.217847
0.133212,0.218827
0.133957,0.218471
0.134044,0.217980
0.135812,0.220862
0.153641,0.236669
0.161826,0.242370
0.136184,0.220849
0.135397,0.219522
0.133835,0.218846
0.135373,0.220128
0.135334,0.220893
0.134929,0.219035
0.162666,0.245874
0.133753,0.219947
0.135047,0.219781
0.135689,0.221188
0.133412,0.217270
