starttransfer,total
0.137236,0.223815
0.138110,0.224183
0.139605,0.226817
0.162397,0.246417
0.138948,0.230595
0.145372,0.230973
0.136824,0.222433
0.167532,0.254539
0.139350,0.226612
0.139577,0.225227
0.138423,0.224640
0.162199,0.245412
0.138893,0.225600
0.138443,0.224460
0.137837,0.223804
0.137206,0.223364
0.138048,0.223817
0.139107,0.225883
0.139479,0.225430
0.169094,0.251841
0.137654,0.225690
0.137009,0.225171
0.138075,0.223759
0.151571,0.237677
0.139095,0.225839
0.137865,0.226081
0.140979,0.227528
0.161678,0.244552
0.138977,0.226845
0.138381,0.225396
0.150561,0.235988
0.137562,0.225383
0.138460,0.224552
0.139535,0.226212
0.140378,0.227701
0.166792,0.251789
0.138335,0.223640
0.137372,0.223245
0.137787,0.220846
0.140395,0.224597
0.149304,0.233734
0.139333,0.224179
0.139015,0.255727
0.139738,0.224969
0.138830,0.220410
0.137598,0.219303
0.157576,0.241313
0.138037,0.223366
0.139023,0.224807
0.169667,0.253514
0.138496,0.247947
0.138207,0.222774
0.138841,0.224719
0.137443,0.223261
0.138103,0.224399
0.137380,0.223769
0.137653,0.226124
0.138995,0.227339
0.139138,0.248572
0.139375,0.225785
0.138185,0.224531
0.138844,0.224372
0.137989,0.225693
0.138684,0.224426
0.139089,0.227495
0.138118,0.224577
0.139392,0.249074
0.138166,0.224190
0.140381,0.227741
0.139770,0.225653
0.150755,0.236597
0.137966,0.223193
0.137906,0.223579
0.139011,0.224932
0.139746,0.249825
0.144930,0.230656
0.138690,0.224461
0.145727,0.230899
0.137987,0.225108
0.137968,0.223233
0.138054,0.226584
0.138163,0.224131
0.138633,0.248123
0.137488,0.222766
0.138309,0.223679
0.138825,0.238515
0.149583,0.234134
0.138289,0.223953
0.137807,0.223685
0.139429,0.225830
0.139388,0.248473
0.166469,0.249900
0.138385,0.224174
0.139221,0.224451
0.137464,0.223112
0.137988,0.223834
0.138446,0.224840
0.138048,0.225466
0.138196,0.255821
0.138623,0.224648
0.138620,0.224124
0.139699,0.227112
0.137823,0.223599
0.138159,0.223647
0.138362,0.226076
0.138156,0.224546
0.138405,0.248268
0.137117,0.222982
0.138371,0.224114
0.138352,0.225847
0.136796,0.222357
0.137795,0.223949
0.138152,0.223946
0.138749,0.224336
0.162374,0.248020
0.136754,0.221915
0.138306,0.224144
0.146666,0.242255
0.147515,0.240858
0.147217,0.241049
0.147901,0.239913
0.146151,0.240500
0.181054,0.271892
0.146856,0.241198
0.147838,0.241686
0.146340,0.242920
0.157280,0.249738
0.145798,0.237208
0.145277,0.237225
0.145431,0.238727
0.170340,0.259995
0.145824,0.237987
0.177396,0.270812
0.143370,0.235294
