starttransfer,total
0.094234,0.179233
0.095310,0.180928
0.095148,0.182855
0.095452,0.180447
0.094860,0.180994
0.094833,0.180191
0.094759,0.179906
0.095688,0.180976
0.099653,0.183029
0.095409,0.181349
0.094342,0.179374
0.095762,0.182007
0.097919,0.182867
0.095449,0.181786
0.094607,0.180437
0.093870,0.179181
0.095593,0.180635
0.094363,0.185699
0.095617,0.181405
0.095262,0.180823
0.094896,0.180299
0.095084,0.179929
0.094610,0.179695
0.095461,0.181499
0.096133,0.181347
0.095353,0.180844
0.105827,0.191615
0.101830,0.184506
0.094494,0.179963
0.094821,0.180364
0.095148,0.180882
0.095948,0.181416
0.095274,0.180832
0.095499,0.181290
0.124070,0.207443
0.095274,0.181007
0.095392,0.186158
0.095745,0.181334
0.095044,0.181855
0.095702,0.181420
0.094980,0.180374
0.095040,0.180566
0.095073,0.180472
0.094237,0.179992
0.094539,0.179814
0.094000,0.179731
0.101857,0.183663
0.094976,0.180227
0.094320,0.183031
0.094682,0.180198
0.094378,0.179413
0.095165,0.179853
0.094464,0.179611
0.096267,0.182439
0.097325,0.183331
0.095791,0.185402
0.095392,0.180494
0.095777,0.181049
0.098043,0.184231
0.095776,0.181948
0.095302,0.184028
0.104943,0.201193
0.102096,0.190397
0.095196,0.180441
0.096693,0.183713
0.097970,0.182322
0.095307,0.180312
0.095021,0.181066
0.094457,0.179837
0.095412,0.180674
0.094825,0.179704
0.095470,0.181005
0.094658,0.181772
0.095265,0.180454
0.095292,0.184573
0.095213,0.180287
0.099405,0.186268
0.109277,0.194649
0.095415,0.180455
0.095897,0.181941
0.094905,0.180315
0.095115,0.180553
0.095499,0.181378
0.094740,0.186534
0.138395,0.222250
0.094489,0.179441
0.095622,0.181359
0.094710,0.180965
0.095429,0.182181
0.095069,0.181080
0.094807,0.180222
0.095261,0.181074
0.095115,0.181923
0.099839,0.183601
0.094609,0.180216
0.095100,0.180449
0.094807,0.180748
0.096612,0.183227
0.097084,0.183005
0.096268,0.181973
0.095845,0.181853
0.095498,0.180236
0.094999,0.186177
0.095673,0.181961
0.094584,0.179957
0.095230,0.180726
0.094914,0.180052
0.095477,0.181180
0.094754,0.180777
0.095414,0.180220
0.095591,0.180550
0.095045,0.180094
0.102810,0.186795
0.094412,0.180158
0.095413,0.181971
0.096588,0.183726
0.095822,0.181464
0.095181,0.181355
0.096228,0.181824
0.095786,0.181495
0.094990,0.180702
0.095109,0.186291
0.097418,0.183791
0.095414,0.181418
0.095601,0.181478
0.096345,0.186629
0.095159,0.183365
0.095094,0.180927
0.095586,0.181503
0.115033,0.206773
0.097753,0.183909
0.102072,0.184325
0.094845,0.179966
0.094369,0.179723
0.122544,0.205915
0.094606,0.180690
0.095317,0.180314
0.094681,0.182924
0.094644,0.181324
0.094302,0.181020
0.097905,0.188606
0.095265,0.180742
0.094391,0.181048
0.094964,0.179724
0.095261,0.180724
0.094813,0.180548
0.095772,0.184127
0.095423,0.182484
0.094889,0.180468
0.095126,0.181367
0.097650,0.181825
0.095038,0.180615
0.095347,0.180680
0.095167,0.181109
0.095097,0.180365
0.094912,0.179966
0.095554,0.181428
0.095308,0.181074
0.095615,0.181395
0.095205,0.184569
0.094704,0.179580
0.095445,0.180823
0.094983,0.181252
0.094967,0.180137
0.095287,0.181214
0.094637,0.180185
0.094797,0.182693
0.095427,0.181128
0.094437,0.185383
0.094844,0.180112
0.095438,0.180431
0.094882,0.180553
0.095716,0.181119
0.095389,0.180713
0.094789,0.179997
0.094966,0.184331
0.095779,0.181473
0.095125,0.183680
0.099535,0.182801
0.095052,0.180314
0.094941,0.180004
0.099342,0.184971
0.094511,0.180210
0.094806,0.179524
0.095133,0.180690
0.139746,0.224868
0.095994,0.182783
0.094808,0.186192
0.094915,0.180735
0.095059,0.180435
0.095346,0.181108
0.095602,0.182148
0.095160,0.180947
0.095296,0.181200
0.095768,0.181172
0.095106,0.180214
0.095885,0.182195
0.103536,0.186396
0.094512,0.180283
0.095060,0.179971
0.095162,0.180602
0.096049,0.182960
0.094802,0.180309
0.095260,0.180433
0.095431,0.181187
0.095095,0.180024
0.095625,0.186783
0.096853,0.182194
0.094595,0.179480
0.095105,0.180556
0.095009,0.179688
0.096147,0.181428
0.095191,0.180124
0.095076,0.180505
0.094725,0.180203
0.094966,0.179949
0.102543,0.184671
0.094911,0.180796
0.095619,0.181182
0.094938,0.180039
0.095184,0.180222
